query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
92,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=381 AND t.kind_id=7 AND t.season_nr<=4.0 AND t.phonetic_code<=4434 AND t.production_year<=2009.0 AND t.episode_nr<=25.0;",271.93972435697884,307,35.255882889032364,0,0.0
93,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1556 AND mc.company_type_id=1 AND t.production_year>=1999.0;",3662.6514076683484,7856,19.239239394664764,0,0.0
94,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=1998.0 AND mk.keyword_id=3287 AND t.phonetic_code>=11723;",1964.5936523740895,9209,26.02206915616989,0,0.0
95,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.episode_nr<=9.0 AND t.production_year>=1999.0 AND t.phonetic_code<=15942 AND t.kind_id=7;",463735.9105222589,509688,29.620207846164703,0,0.0
96,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.production_year<=1988.0 AND t.phonetic_code=5563;",57.04930435361359,4327,24.912454187870026,0,0.0
97,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year<=2012.0 AND t.kind_id=1 AND t.phonetic_code=3636 AND mc.company_type_id=1 AND mk.keyword_id=1595;",0.980956534331851,64,27.40398794412613,0,0.0
98,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code=19022 AND t.production_year>=1987.0 AND mc.company_type_id=1;",240.031560896854,32961,18.344704061746597,0,0.0
99,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND t.production_year=2001.0 AND t.phonetic_code=846 AND mk.keyword_id=3306;",1.3592572134906589,29,26.654589921236038,0,0.0
100,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=2004.0 AND mk.keyword_id=217 AND t.phonetic_code=11848 AND mc.company_type_id=1;",0.4013515595137979,20,27.355723083019257,0,0.0
101,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id=4704 AND t.phonetic_code>=19632 AND mc.company_type_id=2;",64.53122547767727,79,21.75062522292137,0,0.0
102,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3341 AND t.production_year<=1993.0 AND t.phonetic_code>=18345 AND mc.company_type_id=1 AND t.kind_id=1;",7.140884333413176,22,26.32834017276764,0,0.0
103,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=5889 AND t.phonetic_code<=6257 AND mc.company_type_id=1;",958.1261877372683,1179,14.122489839792252,0,0.0
104,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=18001 AND t.production_year=1997.0 AND mk.keyword_id=10461 AND t.kind_id=1 AND mc.company_type_id=1;",4.813608556113176,5,27.66731008887291,0,0.0
105,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=2 AND t.production_year>=2002.0 AND t.kind_id=1 AND mk.keyword_id=12589;",28.67777733926651,53,25.77539160847664,0,0.0
106,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.imdb_index<=3 AND mc.company_type_id=2 AND t.phonetic_code<=2026 AND t.production_year=2005.0;",478.71007400888755,1520,18.885772675275803,0,0.0
107,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3736 AND t.production_year>=2001.0 AND t.kind_id=1 AND mc.company_type_id=1;",1022.441959437942,2001,26.241492480039597,0,0.0
108,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=1791 AND mc.company_type_id=1 AND mk.keyword_id=27549 AND t.production_year<=1996.0 AND t.kind_id=1;",574.5362045622902,2176,27.80745178461075,0,0.0
109,"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=17229 AND t.kind_id=2 AND mk.keyword_id=1738 AND t.production_year=2001.0;",2.3934959437648224,46,26.482392102479935,0,0.0
110,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=5 AND t.production_year=2000.0 AND t.phonetic_code=12188 AND mk.keyword_id=545;",0.9999999999999999,27,4.885882139205933,0,0.0
111,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1959.0 AND t.phonetic_code>=17234 AND mi.info_type_id=81;",8358.84489330758,10320,3.3892951905727386,0,0.0
112,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=1995.0 AND mi.info_type_id=16 AND t.kind_id=1 AND t.phonetic_code<=1878 AND mk.keyword_id=5067;",4.897151210022033,40,6.084267050027847,0,0.0
113,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=2008.0 AND mk.keyword_id=1941;",24020.83336421507,25615,4.509638994932175,0,0.0
114,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1948.0 AND mk.keyword_id=121 AND mi.info_type_id=15;",88.55859008373733,199,5.598612129688263,0,0.0
115,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=5352 AND mi.info_type_id=107 AND t.kind_id=1 AND t.production_year<=2004.0 AND mk.keyword_id=56;",4841.902856046969,5053,5.970660597085953,0,0.0
116,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=17 AND t.phonetic_code=9913 AND mk.keyword_id=2276 AND t.kind_id=1 AND t.production_year>=2005.0;",0.9999999999999999,79,5.945701152086258,0,0.0
117,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=107 AND t.production_year=2009.0 AND t.phonetic_code<=17391;",489581.979747165,678178,3.6533288657665253,0,0.0
118,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2002.0 AND t.phonetic_code>=16046 AND mk.keyword_id=6101;",10571.947568790965,9128,4.976484924554825,0,0.0
119,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=15 AND t.phonetic_code<=13600 AND mk.keyword_id=115818 AND t.kind_id=1 AND t.production_year>=2003.0;",0.9999999999999999,59,6.187699735164642,0,0.0
120,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3627 AND mi.info_type_id=4 AND t.kind_id=1;",4013.203853141726,3347,5.3378380835056305,0,0.0
121,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=2241 AND mi.info_type_id=16 AND t.kind_id=1;",15343.993588489766,19130,5.644340068101883,0,0.0
122,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=93856 AND t.kind_id=1 AND t.phonetic_code>=3016 AND t.production_year<=1943.0;",0.9999999999999999,99,4.7887638211250305,0,0.0
123,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>=2012.0 AND t.phonetic_code>=17693 AND mk.keyword_id=7633;",511.43927115825426,695,2.434801310300827,0,0.0
124,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=3 AND mk.keyword_id=1091 AND t.kind_id=1 AND t.production_year>=2004.0 AND t.phonetic_code=10436;",0.9999999999999999,5,6.037738174200058,0,0.0
125,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=7 AND t.phonetic_code=3262 AND mk.keyword_id=3534;",0.9999999999999999,8,3.77785786986351,0,0.0
126,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2007.0 AND mi.info_type_id=17 AND mk.keyword_id=723;",11866.229798544064,17020,5.848750472068787,0,0.0
127,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=13 AND t.production_year>=2009.0 AND t.kind_id=1 AND t.phonetic_code=12245 AND mk.keyword_id=18209;",0.9999999999999999,43,5.672045052051544,0,0.0
128,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=446 AND t.phonetic_code<=2692 AND mi.info_type_id=17 AND t.kind_id=1;",469.6964755761872,1399,5.5970437824726105,0,0.0
129,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=3 AND t.kind_id=1 AND t.phonetic_code<=20029;",6548073.54336687,6594972,4.952199757099152,0,0.0
130,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=2002.0 AND mi.info_type_id=106 AND mk.keyword_id=123174;",0.9999999999999999,23,5.497019737958908,0,0.0
131,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1608 AND t.kind_id=1 AND t.production_year>=1979.0;",61979.88551654966,56888,4.442766308784485,0,0.0
132,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=15 AND mk.keyword_id=2860 AND t.kind_id=1;",23387.326497236627,23150,5.4357461631298065,0,0.0
133,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=14675 AND mi.info_type_id=18 AND mk.keyword_id=807;",9083.382464021564,8714,3.7685297429561615,0,0.0
134,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1937.0 AND t.phonetic_code<=11315 AND mk.keyword_id=28440;",0.9999999999999999,55,2.552386373281479,0,0.0
135,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=4248 AND t.production_year>=1971.0 AND t.kind_id=7 AND t.episode_nr>=2.0;",7.0918399986050895,571,5.397249013185501,0,0.0
136,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=21632 AND t.phonetic_code>=1378 AND t.production_year=2005.0 AND mi.info_type_id=18;",1.3125594133216518,3,3.887467086315155,0,0.0
137,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=97 AND t.production_year=2000.0 AND t.kind_id=1;",17046.81502585179,28815,4.982225596904755,0,0.0
138,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2010.0 AND t.phonetic_code>=2532;",162290303.91573355,165076309,3.820214420557022,0,0.0
139,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=1847 AND mk.keyword_id=72594 AND t.kind_id=4 AND mi.info_type_id=15;",1.050578257772954,219,6.031811237335205,0,0.0
140,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1116 AND t.kind_id=2 AND t.phonetic_code=16964;",0.9999999999999999,1207,4.641242325305939,0,0.0
141,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code>=4155 AND mi.info_type_id=17;",12587873.608227631,11770123,5.007661879062653,0,0.0
142,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code=2968 AND mi.info_type_id=4 AND t.production_year>=2005.0 AND mk.keyword_id=6848;",0.9999999999999999,1,3.8460008800029755,0,0.0
143,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code>=17912 AND t.production_year<=1988.0 AND mi.info_type_id=86;",17901.31083208116,27561,5.178350955247879,0,0.0
144,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=41212 AND t.kind_id=1 AND mi.info_type_id=107;",66.25365790759076,38,5.860608071088791,0,0.0
145,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=4 AND t.production_year>=1994.0 AND mk.keyword_id=335 AND mi.info_type_id=2;",542.4862093381322,46338,5.8441124856472015,0,0.0
146,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code=17731 AND t.kind_id=1 AND t.production_year<=2010.0 AND mi.info_type_id=97;",0.9999999999999999,227,5.11544942855835,0,0.0
147,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code=17952 AND t.production_year=2009.0;",20.444652570622274,28600,3.759533166885376,0,0.0
148,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=110 AND t.production_year>=2005.0 AND mk.keyword_id=2560 AND t.kind_id=1 AND t.phonetic_code<=2026;",38.69324022999708,55,5.949791520833969,0,0.0
149,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=2001.0 AND mi.info_type_id=2 AND mk.keyword_id=8444 AND t.kind_id=1 AND t.phonetic_code=11774;",0.9999999999999999,1,5.864281207323074,0,0.0
150,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=4 AND t.phonetic_code=2708 AND mk.keyword_id=186;",0.9999999999999999,64,4.630599170923233,0,0.0
151,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.imdb_index>=2 AND t.phonetic_code<=3224 AND t.production_year=2003.0 AND mi.info_type_id=106;",1937.20441306789,250,3.2289400696754456,0,0.0
152,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=7 AND t.production_year<=1955.0 AND t.kind_id=1 AND t.phonetic_code=19791 AND mk.keyword_id=3154;",0.9999999999999999,5,6.349768489599228,0,0.0
153,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=102 AND mk.keyword_id=24683 AND t.phonetic_code<=15886 AND t.production_year>=1977.0 AND t.kind_id=1;",4.815327658254795,4,6.124213337898254,0,0.0
154,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1999.0 AND mi.info_type_id=106 AND mk.keyword_id=2908;",1648.898992858821,585,3.932759165763855,0,0.0
155,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1939.0 AND t.kind_id=1 AND mk.keyword_id=2010 AND mi.info_type_id=5;",93.64582120141904,567,6.000328809022903,0,0.0
156,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=1987.0 AND t.phonetic_code=3221 AND mi.info_type_id=5;",1.4787411380365392,78,3.264646977186203,0,0.0
157,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>=2002.0 AND t.kind_id=1 AND mk.keyword_id=3483;",34143.4398571385,27816,4.665255546569824,0,0.0
158,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=11 AND t.phonetic_code=7153 AND t.kind_id=1 AND mk.keyword_id=27954 AND t.production_year=2007.0;",0.9999999999999999,2,6.15788996219635,0,0.0
159,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mi.info_type_id=107 AND t.production_year=2006.0;",618849.5528099053,854261,5.107223987579346,0,0.0
160,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2006.0 AND mi.info_type_id=5 AND t.phonetic_code<=16664;",10998075.600709798,11838094,5.22473081946373,0,0.0
161,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code>=10274 AND mi.info_type_id=15 AND t.production_year>=1987.0 AND mk.keyword_id=1711;",3099.8978675910644,4006,6.070416420698166,0,0.0
162,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1983.0 AND mi.info_type_id=4 AND t.kind_id=3 AND t.phonetic_code>=20699;",1757.1459661032532,1670,5.185607820749283,0,0.0
163,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id=12189 AND mi.info_type_id=17;",5110.335737983839,4791,5.967896431684494,0,0.0
164,"SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id=495 AND mi.info_type_id=8;",2657.990199656504,4137,5.716457962989807,0,0.0
165,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>=1940.0 AND mi_idx.info_type_id=99 AND t.kind_id=1 AND mk.keyword_id=6407;",171.2459096166663,229,13.956867158412933,0,0.0
166,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.episode_nr<=4.0 AND t.phonetic_code<=17018 AND mk.keyword_id=33390 AND t.kind_id=7;",1.0,3,8.880086243152618,0,0.0
167,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=101 AND mk.keyword_id=992 AND t.kind_id=1 AND t.phonetic_code>=1888;",1585.9974569322217,2802,11.669270694255829,0,0.0
168,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=2003.0 AND t.kind_id=7 AND mi_idx.info_type_id=101 AND t.season_nr=1.0 AND t.episode_nr>=1.0;",2938.6912864889614,4054,34.51089560985565,0,0.0
169,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.season_nr>=7.0 AND mi_idx.info_type_id=101 AND t.production_year<=1992.0 AND t.episode_nr=1.0 AND t.kind_id=7 AND mk.keyword_id=11287;",1.6876345155493586,1,42.979490011930466,0,0.0
170,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id=768 AND t.production_year>=2002.0 AND t.kind_id=3 AND t.phonetic_code<=3156;",5.673011312141716,6,9.494785219430923,0,0.0
171,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=8987 AND t.series_years<=1219 AND t.kind_id=2 AND mi_idx.info_type_id=99;",531.6447913671826,23796,24.113729596138,0,0.0
172,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=100 AND t.phonetic_code<=11312 AND t.production_year=1995.0;",23335.65893530379,31478,10.087959468364716,0,0.0
173,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=16666 AND t.kind_id=1 AND t.production_year=2012.0 AND mk.keyword_id=335 AND mi_idx.info_type_id=100;",51.618122028758584,11,12.585543096065521,0,0.0
174,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=1982.0 AND mk.keyword_id=2488;",25986.314679157695,46701,9.166620671749115,0,0.0
175,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=112 AND t.production_year>=1976.0 AND t.phonetic_code>=15754 AND mk.keyword_id=7579 AND t.kind_id=1;",1.0,6,13.064119964838028,0,0.0
176,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=17661 AND t.production_year<=2002.0 AND t.series_years<=1324 AND mi_idx.info_type_id=101 AND t.kind_id=2 AND mk.keyword_id=2123;",3.126507842249835,60,41.22718796133995,0,0.0
177,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.phonetic_code<=2500 AND mk.keyword_id=34145;",9.166719676666768,18,11.39291375875473,0,0.0
178,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year<=2007.0 AND t.phonetic_code=1905 AND t.kind_id=1 AND mi_idx.info_type_id=99;",1.0,197,11.58333569765091,0,0.0
179,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=14441 AND t.episode_nr=1.0 AND mi_idx.info_type_id=99 AND t.season_nr=8.0;",89.14198149665012,317,24.384845048189163,0,0.0
180,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year<=2006.0 AND mi_idx.info_type_id=100 AND t.season_nr<=2.0 AND t.episode_nr=4.0 AND t.kind_id=7 AND t.phonetic_code=17009;",1.0,76,32.445501536130905,0,0.0
181,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.season_nr=5.0 AND t.production_year>=1997.0 AND t.episode_nr<=6.0 AND t.phonetic_code<=10431 AND mk.keyword_id=5360 AND t.kind_id=7;",1.0,12,11.107731610536575,0,0.0
182,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id=7080 AND t.production_year=1934.0 AND t.phonetic_code=8084;",1.0,3,7.394630461931229,0,0.0
183,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code<=10380 AND mi_idx.info_type_id=101 AND mk.keyword_id=110376;",1.0,1,11.46271824836731,0,0.0
184,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1752 AND t.production_year>=2008.0 AND t.kind_id=1 AND t.phonetic_code<=219 AND mi_idx.info_type_id=100;",1.0,1,12.265171855688095,0,0.0
185,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1952.0 AND t.kind_id=1 AND t.phonetic_code=14087 AND mk.keyword_id=44002;",1.0,3,8.827567100524902,0,0.0
186,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.season_nr=2.0 AND t.episode_nr<=2.0 AND t.production_year>=2009.0;",6829.204375970126,8748,8.004158735275269,0,0.0
187,"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id=10740 AND t.production_year<=2010.0 AND mi_idx.info_type_id=101;",5.559371133695021,8,10.84897294640541,0,0.0
