query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
123,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2005 AND t.series_years>533 AND t.phonetic_code<5239 AND ci.role_id<2;",45169.443594784454,54349,1.1823363602161407,0,0.0
124,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2006 AND t.series_years<439 AND t.phonetic_code>19542 AND ci.role_id>1;",321.00611132935546,836,1.1435262858867645,0,0.0
125,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1969 AND t.series_years>1038 AND t.phonetic_code<8998 AND ci.role_id=2;",48881.47490366766,57852,1.1094287037849426,0,0.0
126,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1976 AND t.phonetic_code<17797 AND t.series_years<622 AND ci.role_id>2;",3286.65813955181,15103,1.1187046766281128,0,0.0
127,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.phonetic_code<2602 AND t.series_years>902 AND ci.role_id=1;",3010.632676075256,1706,1.258358359336853,0,0.0
128,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<958 AND t.phonetic_code>13486 AND t.production_year>2008 AND ci.role_id>2;",4556.643919339098,4,1.0975375771522522,0,0.0
129,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1142 AND t.phonetic_code<8503 AND t.production_year>1992 AND ci.role_id=1;",24770.81962069425,303,1.1016838252544403,0,0.0
130,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.phonetic_code>6276 AND t.series_years=1030 AND ci.role_id<2;",1.0,1,1.1267885565757751,0,0.0
131,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=4527 AND t.series_years<1147 AND t.production_year<1974 AND ci.role_id>1;",1.33754904262046,3,1.0784044861793518,0,0.0
132,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>14408 AND t.production_year>1987 AND t.series_years<297 AND ci.role_id<2;",729.8797172176572,81,1.1485442519187927,0,0.0
133,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1990 AND t.phonetic_code<16641 AND t.series_years<539 AND ci.role_id>1;",15980.221683664746,118,1.25778466463089,0,0.0
134,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>719 AND t.phonetic_code>8112 AND t.production_year>2012 AND ci.role_id=1;",4416.172340499488,2157,1.1611580848693848,0,0.0
135,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>20823 AND t.series_years>659 AND t.production_year>1955 AND ci.role_id=2;",3092.8958517768715,5275,1.053985208272934,0,0.0
136,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3696 AND t.series_years>1266 AND t.production_year>2008 AND ci.role_id=1;",11974.608114393977,8466,1.053057610988617,0,0.0
137,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>17158 AND t.production_year<2011 AND t.series_years>990 AND ci.role_id>2;",29619.61250470195,54039,1.0684952139854431,0,0.0
138,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1996 AND t.series_years=1239 AND t.phonetic_code>5034 AND ci.role_id=1;",95.53043314179281,158,1.054331660270691,0,0.0
139,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4775 AND t.series_years>672 AND t.production_year>2002 AND ci.role_id>2;",143077.17422464653,150235,1.1959299445152283,0,0.0
140,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>224 AND t.production_year>2009 AND t.phonetic_code=3072 AND ci.role_id>2;",18.41573094246359,72,1.086123287677765,0,0.0
141,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>15651 AND t.series_years>323 AND t.production_year=1958 AND ci.role_id>1;",330.03307632369956,77,1.1214017868041992,0,0.0
142,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1228 AND t.production_year>2006 AND t.phonetic_code>16804 AND ci.role_id>2;",8151.929822844031,1,1.0708048939704895,0,0.0
143,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.phonetic_code>3428 AND t.series_years<333 AND ci.role_id>1;",2577.755988099575,21,1.0950416326522827,0,0.0
144,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2013 AND t.phonetic_code=2547 AND t.series_years>126 AND ci.role_id=1;",168.0703398019582,192,1.0572448372840881,0,0.0
145,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1961 AND t.phonetic_code>6245 AND t.series_years<437 AND ci.role_id=1;",4579.859966739098,949,1.1877305805683136,0,0.0
146,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=14160 AND t.production_year<2000 AND t.series_years<1053 AND ci.role_id=4;",1.0,2,1.1336952447891235,0,0.0
147,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1993 AND t.phonetic_code<20328 AND t.series_years<526 AND ci.role_id>1;",6723.013217972952,20997,1.090358942747116,0,0.0
148,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1964 AND t.series_years>143 AND t.phonetic_code=761 AND ci.role_id=1;",45.314663464034226,2,1.0431371629238129,0,0.0
149,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<813 AND t.production_year>2002 AND t.phonetic_code<7336 AND ci.role_id<2;",7282.057014078858,131,1.15276500582695,0,0.0
150,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>656 AND t.production_year<2010 AND t.phonetic_code>4392 AND ci.role_id>1;",299901.3477621804,355468,1.0690130293369293,0,0.0
151,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=562 AND t.production_year<2005 AND t.phonetic_code<11365 AND ci.role_id>1;",6.394931052562506,5,1.2194141745567322,0,0.0
152,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1968 AND t.series_years<1237 AND t.phonetic_code>10547 AND ci.role_id>1;",66705.57394729117,97496,1.0717734694480896,0,0.0
153,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>5892 AND t.series_years>1220 AND t.production_year>2004 AND ci.role_id<2;",65735.80910054114,50391,1.0923855006694794,0,0.0
154,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<762 AND t.production_year>2010 AND t.phonetic_code>8829 AND ci.role_id=1;",2729.0934751093077,70,1.0520070791244507,0,0.0
155,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>241 AND t.phonetic_code=18960 AND t.production_year=2011 AND ci.role_id>1;",1.0,38,1.0631158947944641,0,0.0
156,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1999 AND t.phonetic_code>6257 AND t.series_years>633 AND ci.role_id=2;",72331.15159045471,55120,1.1300072073936462,0,0.0
157,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3199 AND t.series_years<128 AND t.production_year<1970 AND ci.role_id>2;",29.489035889011866,160,1.247268170118332,0,0.0
158,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=1976 AND t.series_years>153 AND t.phonetic_code>17575 AND ci.role_id=2;",99.91510207429785,216,1.0320432484149933,0,0.0
159,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.phonetic_code<5244 AND t.series_years>542 AND ci.role_id=1;",59464.29083294535,65841,1.0657720267772675,0,0.0
160,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<20686 AND t.series_years>282 AND t.production_year<1960 AND ci.role_id=1;",20628.08247332219,2566,1.0611675679683685,0,0.0
161,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2005 AND t.phonetic_code<3696 AND t.series_years<553 AND ci.role_id>1;",3308.819803372996,8,1.0583549737930298,0,0.0
162,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=12193 AND t.production_year<2012 AND t.series_years>100 AND ci.role_id=1;",1.0,34,1.0520890355110168,0,0.0
163,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1997 AND t.phonetic_code<11135 AND t.series_years<879 AND ci.role_id>4;",7944.676507852834,11133,1.207839697599411,0,0.0
164,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<5555 AND t.production_year>2002 AND t.series_years<655 AND ci.role_id>1;",7366.290120510864,9,1.1180490255355835,0,0.0
165,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2008 AND t.phonetic_code>20811 AND t.series_years>670 AND ci.role_id>1;",606.6729160453103,688,1.0843239724636078,0,0.0
166,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<11763 AND t.series_years=1086 AND t.production_year<2009 AND ci.role_id=1;",39.80920093625897,27,1.0824725031852722,0,0.0
167,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1995 AND t.series_years>922 AND t.phonetic_code<5517 AND ci.role_id=1;",51062.69935505075,48302,1.0548010468482971,0,0.0
168,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2010 AND t.series_years>752 AND t.phonetic_code<16037 AND ci.role_id=2;",21668.94130590014,10313,1.0787509381771088,0,0.0
169,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<16821 AND t.production_year<1998 AND t.series_years>732 AND ci.role_id=4;",18193.228913021478,21465,1.1976435780525208,0,0.0
170,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=8979 AND t.series_years>127 AND t.production_year>1970 AND ci.role_id>2;",1.0,6,1.087423413991928,0,0.0
171,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<17236 AND t.production_year<2011 AND t.series_years<128 AND ci.role_id>1;",1085.920741191361,1185,1.0660961270332336,0,0.0
172,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>614 AND t.phonetic_code>17009 AND t.production_year<2012 AND ci.role_id<2;",32931.35541141675,46492,1.0951906442642212,0,0.0
173,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2006 AND t.series_years<550 AND t.phonetic_code<239 AND ci.role_id<2;",163.89051630807032,727,1.0476335883140564,0,0.0
174,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2008 AND t.series_years=1060 AND t.phonetic_code<1844 AND ci.role_id<4;",43.334224053488676,77,1.1113546788692474,0,0.0
175,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>16061 AND t.series_years<230 AND t.production_year>1994 AND ci.role_id>1;",633.3716019972359,14,1.1812299489974976,0,0.0
176,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1998 AND t.series_years>707 AND t.phonetic_code>794 AND ci.role_id=2;",99400.49743598912,83375,1.082632690668106,0,0.0
177,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2012 AND t.series_years>1126 AND t.phonetic_code<10185 AND ci.role_id>2;",5442.616935064968,4565,1.0451264679431915,0,0.0
178,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>1179 AND t.production_year>1956 AND t.phonetic_code=9945 AND ci.role_id<2;",1.0,16,3.294132649898529,0,0.0
179,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<810 AND t.phonetic_code<5580 AND t.production_year>2002 AND ci.role_id=1;",5850.055699388051,88,1.1366046965122223,0,0.0
180,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>130 AND t.production_year>2011 AND t.phonetic_code>71 AND ci.role_id>1;",54859.4372875418,37488,1.0861605405807495,0,0.0
181,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<837 AND t.series_years>849 AND t.production_year=2010 AND ci.role_id>1;",1675.3584871900634,1246,1.2030228972434998,0,0.0
182,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1215 AND t.production_year<1990 AND t.phonetic_code>16706 AND ci.role_id=1;",3794.207869204515,21692,1.0748468339443207,0,0.0
183,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<314 AND t.production_year=1993 AND t.phonetic_code<2816 AND ci.role_id=1;",13.904155048769526,43,1.040589064359665,0,0.0
184,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1993 AND t.phonetic_code<18237 AND t.series_years>335 AND ci.role_id=1;",77902.7344832967,91084,1.0745525360107422,0,0.0
185,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>14447 AND t.production_year>2010 AND t.series_years>887 AND ci.role_id<2;",9774.470697041055,6292,1.0526105761528015,0,0.0
186,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<11922 AND t.production_year=2007 AND t.series_years<993 AND ci.role_id>2;",2744.4185847157,5,1.097165048122406,0,0.0
187,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.series_years>902 AND t.phonetic_code>20591 AND ci.role_id>1;",4328.65689654093,5071,1.1867880821228027,0,0.0
188,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=11399 AND t.production_year<2011 AND t.series_years>618 AND ci.role_id=4;",1.0,8,1.0917335748672485,0,0.0
189,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>924 AND t.phonetic_code>17172 AND t.production_year<2004 AND ci.role_id<2;",14071.161260369547,23345,1.0602287948131561,0,0.0
190,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>3471 AND t.production_year>1999 AND t.series_years>517 AND ci.role_id=1;",142580.91190856832,96408,1.1148005723953247,0,0.0
191,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3623 AND t.series_years>1117 AND t.production_year>2011 AND ci.role_id>1;",10076.477312705965,9811,1.0577663779258728,0,0.0
192,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>1804 AND t.production_year<2008 AND t.series_years=124 AND ci.role_id=2;",7.303180261413631,9,1.0764189064502716,0,0.0
193,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>7063 AND t.series_years=603 AND t.production_year<2010 AND ci.role_id=2;",14.302147980684918,24,1.196444034576416,0,0.0
194,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<18304 AND t.series_years>1103 AND t.production_year<2012 AND ci.role_id=1;",192538.2063736835,153841,1.0570548474788666,0,0.0
195,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>901 AND t.phonetic_code<1515 AND t.production_year>2012 AND ci.role_id=1;",749.4468736682162,439,1.0616108775138855,0,0.0
196,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2010 AND t.phonetic_code<3895 AND t.series_years>286 AND ci.role_id>4;",47825.87595903469,49868,1.072082668542862,0,0.0
197,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.series_years>1156 AND t.phonetic_code=13156 AND ci.role_id>1;",1.0,7,1.060880720615387,0,0.0
198,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2009 AND t.phonetic_code>6715 AND t.series_years<1223 AND ci.role_id<4;",31604.944230569647,120,1.138150691986084,0,0.0
199,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<947 AND t.production_year<2010 AND t.phonetic_code=7051 AND ci.role_id<2;",5.492306329165753,13,1.1930391192436218,0,0.0
200,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>17319 AND t.production_year=2009 AND t.series_years>941 AND ci.role_id=2;",1059.503650659552,872,1.0460056364536285,0,0.0
201,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<5364 AND t.series_years>593 AND t.production_year<1999 AND ci.role_id=2;",18054.2534940562,23818,1.0682269930839539,0,0.0
202,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<707 AND t.phonetic_code=17185 AND t.production_year<2009 AND ci.role_id>1;",1.0,12,1.0606683790683746,0,0.0
203,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>857 AND t.production_year=2010 AND t.phonetic_code>6782 AND ci.role_id>1;",20192.526239244857,13537,1.052405685186386,0,0.0
204,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<106 AND t.production_year>1995 AND t.phonetic_code<9347 AND ci.role_id>2;",188.92116746747934,9,1.0558180510997772,0,0.0
205,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=16031 AND t.series_years>187 AND t.production_year<1992 AND ci.role_id>2;",1.0,1,1.209162175655365,0,0.0
206,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1954 AND t.series_years>182 AND t.phonetic_code<10614 AND ci.role_id=1;",189781.2535295964,140574,1.0626018047332764,0,0.0
207,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=10439 AND t.series_years<982 AND t.production_year<1988 AND ci.role_id=1;",1.0,17,1.0669752955436707,0,0.0
208,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2004 AND t.series_years>431 AND t.phonetic_code>16372 AND ci.role_id=2;",1065.7896731142077,1964,1.0492391884326935,0,0.0
209,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2005 AND t.series_years<961 AND t.phonetic_code<17215 AND ci.role_id>4;",15648.514633100633,13,1.0713636875152588,0,0.0
210,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<18305 AND t.production_year=1985 AND t.series_years<772 AND ci.role_id=1;",237.81205803687362,133,1.0304823517799377,0,0.0
211,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4452 AND t.production_year<1994 AND t.series_years<985 AND ci.role_id=1;",11455.373622156976,51647,1.2276731431484222,0,0.0
212,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2011 AND t.phonetic_code<13984 AND t.series_years>1071 AND ci.role_id>2;",22881.285271620098,19752,1.0644905269145966,0,0.0
213,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<14575 AND t.series_years>636 AND t.production_year>1953 AND ci.role_id>2;",276427.8172042639,277340,1.0672509670257568,0,0.0
214,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>13485 AND t.production_year<2011 AND t.series_years=726 AND ci.role_id>1;",4.975817786261637,2,1.1115968227386475,0,0.0
215,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1013 AND t.phonetic_code=17321 AND t.production_year<2006 AND ci.role_id>1;",1.0,12,1.063130795955658,0,0.0
216,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2009 AND t.series_years>733 AND t.phonetic_code=6203 AND ci.role_id<2;",4.991389911970915,3,1.0692737996578217,0,0.0
217,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3486 AND t.series_years<1262 AND t.production_year=2001 AND ci.role_id>1;",1285.3320567016733,2,1.2525878846645355,0,0.0
218,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<303 AND t.production_year<1970 AND t.phonetic_code<16274 AND ci.role_id>4;",385.6214781729977,1238,1.156039535999298,0,0.0
219,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.phonetic_code<18280 AND t.series_years<730 AND ci.role_id<2;",1692.8353128834144,152,1.1509768664836884,0,0.0
220,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=3635 AND t.production_year<2007 AND t.series_years>1011 AND ci.role_id<4;",63.58929668608918,153,1.1568590998649597,0,0.0
221,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<18335 AND t.production_year<2007 AND t.series_years=1186 AND ci.role_id<2;",9.026938688630441,22,1.1447593569755554,0,0.0
222,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=260 AND t.phonetic_code<10389 AND t.production_year<2011 AND ci.role_id=2;",4.370513099045868,15,1.0952241718769073,0,0.0
223,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1955 AND t.series_years>212 AND t.phonetic_code<2495 AND ci.role_id>2;",61128.57723011916,69264,1.2996494770050049,0,0.0
224,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.series_years>494 AND t.phonetic_code<3632 AND ci.role_id>1;",95505.85602801999,116486,1.1395998299121857,0,0.0
225,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>163 AND t.phonetic_code<2690 AND t.production_year>2009 AND ci.role_id>1;",23492.137235344107,15696,1.11355260014534,0,0.0
226,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.series_years<132 AND t.phonetic_code>1767 AND ci.role_id>2;",63.56806465331831,1,1.1617951095104218,0,0.0
227,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2007 AND t.phonetic_code<6675 AND t.series_years>535 AND ci.role_id=2;",2525.693299147368,1961,1.0890476405620575,0,0.0
228,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1954 AND t.series_years>886 AND t.phonetic_code>6250 AND ci.role_id=1;",167553.12783049513,150069,1.0915957391262054,0,0.0
229,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1964 AND t.phonetic_code<17789 AND t.series_years>1078 AND ci.role_id>1;",366306.6776251771,422608,1.232050359249115,0,0.0
230,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>2978 AND t.series_years>1220 AND t.production_year<2012 AND ci.role_id=1;",141997.28654723265,109707,1.0837092995643616,0,0.0
231,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>12021 AND t.series_years<784 AND t.production_year>1959 AND ci.role_id=2;",5058.921136548854,7821,1.1532492935657501,0,0.0
232,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>2236 AND t.series_years>1058 AND t.production_year>2010 AND ci.role_id=1;",33705.947744026475,17390,1.1407993733882904,0,0.0
233,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>2599 AND t.series_years<228 AND t.production_year>1956 AND ci.role_id=1;",2250.227160627475,352,1.1544004082679749,0,0.0
234,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.phonetic_code<21712 AND t.series_years=1149 AND ci.role_id=2;",108.70211251733079,124,1.1460185050964355,0,0.0
235,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<1513 AND t.series_years>379 AND t.production_year>1999 AND ci.role_id>1;",33083.23019255254,35053,1.2992732226848602,0,0.0
236,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2012 AND t.phonetic_code>14216 AND t.series_years<608 AND ci.role_id=2;",2100.636379457178,3884,1.2035593390464783,0,0.0
237,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<662 AND t.phonetic_code>22941 AND t.production_year<1990 AND ci.role_id=1;",8.619686682826476,47,1.1496692895889282,0,0.0
238,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2006 AND t.phonetic_code<10340 AND t.series_years>349 AND ci.role_id>2;",100597.14889367629,56409,1.1416301131248474,0,0.0
239,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1160 AND t.production_year<2012 AND t.phonetic_code=19415 AND ci.role_id>2;",1.0,13,1.1496730148792267,0,0.0
240,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4933 AND t.series_years<963 AND t.production_year=1962 AND ci.role_id>2;",173.79924368854398,545,1.1063963174819946,0,0.0
241,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2011 AND t.phonetic_code<2536 AND t.series_years>1140 AND ci.role_id<2;",29421.081331057092,24580,1.2672506272792816,0,0.0
242,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>280 AND t.production_year<1984 AND t.series_years=898 AND ci.role_id=1;",3.311036559845551,3,1.0953359305858612,0,0.0
243,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2012 AND t.phonetic_code<15054 AND t.series_years>1211 AND ci.role_id=1;",4507.323715746835,3046,1.1038407683372498,0,0.0
244,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2013 AND t.series_years<1043 AND t.phonetic_code<9 AND ci.role_id=1;",35.27444818182012,33,1.101914793252945,0,0.0
245,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<15823 AND t.series_years=976 AND t.production_year<2013 AND ci.role_id=2;",6.396009340327211,13,1.099906861782074,0,0.0
