query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
120,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=808 AND t.production_year<2009 AND t.phonetic_code>5929 AND ci.role_id>1;,17",6.0746496114167785,17,1.3354751281440258,0,0.0
121,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1134 AND t.phonetic_code<8110 AND t.production_year>2008 AND ci.role_id<2;,130",9841.888175028034,130,1.33413914591074,0,0.0
122,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4625 AND t.production_year<2000 AND t.series_years>955 AND ci.role_id>1;,124930",129532.5540554898,124930,1.3642190024256706,0,0.0
123,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2005 AND t.series_years>533 AND t.phonetic_code<5239 AND ci.role_id<2;,54349",45169.443594784454,54349,1.5254146419465542,0,0.0
124,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2006 AND t.series_years<439 AND t.phonetic_code>19542 AND ci.role_id>1;,836",321.00611132935546,836,1.212939154356718,0,0.0
125,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1969 AND t.series_years>1038 AND t.phonetic_code<8998 AND ci.role_id=2;,57852",48881.47490366766,57852,1.4039031229913235,0,0.0
126,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1976 AND t.phonetic_code<17797 AND t.series_years<622 AND ci.role_id>2;,15103",3286.65813955181,15103,1.008979044854641,0,0.0
127,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.phonetic_code<2602 AND t.series_years>902 AND ci.role_id=1;,1706",3010.632676075256,1706,0.8207550272345543,0,0.0
128,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<958 AND t.phonetic_code>13486 AND t.production_year>2008 AND ci.role_id>2;,4",4556.643919339098,4,0.8911723271012306,0,0.0
129,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1142 AND t.phonetic_code<8503 AND t.production_year>1992 AND ci.role_id=1;,303",24770.81962069425,303,1.081832218915224,0,0.0
130,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.phonetic_code>6276 AND t.series_years=1030 AND ci.role_id<2;,1",1.0,1,0.9162877686321735,0,0.0
131,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=4527 AND t.series_years<1147 AND t.production_year<1974 AND ci.role_id>1;,3",1.33754904262046,3,1.3423790223896503,0,0.0
132,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>14408 AND t.production_year>1987 AND t.series_years<297 AND ci.role_id<2;,81",729.8797172176572,81,1.1995858512818813,0,0.0
133,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1990 AND t.phonetic_code<16641 AND t.series_years<539 AND ci.role_id>1;,118",15980.221683664746,118,1.2310240417718887,0,0.0
134,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>719 AND t.phonetic_code>8112 AND t.production_year>2012 AND ci.role_id=1;,2157",4416.172340499488,2157,1.1626151390373707,0,0.0
135,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>20823 AND t.series_years>659 AND t.production_year>1955 AND ci.role_id=2;,5275",3092.8958517768715,5275,1.3755401596426964,0,0.0
136,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3696 AND t.series_years>1266 AND t.production_year>2008 AND ci.role_id=1;,8466",11974.608114393977,8466,1.1665276251733303,0,0.0
137,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>17158 AND t.production_year<2011 AND t.series_years>990 AND ci.role_id>2;,54039",29619.61250470195,54039,1.3406798243522644,0,0.0
138,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1996 AND t.series_years=1239 AND t.phonetic_code>5034 AND ci.role_id=1;,158",95.53043314179281,158,1.303231343626976,0,0.0
139,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4775 AND t.series_years>672 AND t.production_year>2002 AND ci.role_id>2;,150235",143077.17422464653,150235,1.3304278254508972,0,0.0
140,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>224 AND t.production_year>2009 AND t.phonetic_code=3072 AND ci.role_id>2;,72",18.41573094246359,72,1.3430719263851643,0,0.0
141,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>15651 AND t.series_years>323 AND t.production_year=1958 AND ci.role_id>1;,77",330.03307632369956,77,1.3381829485297203,0,0.0
142,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1228 AND t.production_year>2006 AND t.phonetic_code>16804 AND ci.role_id>2;,1",8151.929822844031,1,1.1484581045806408,0,0.0
143,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.phonetic_code>3428 AND t.series_years<333 AND ci.role_id>1;,21",2577.755988099575,21,1.1766511015594006,0,0.0
144,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2013 AND t.phonetic_code=2547 AND t.series_years>126 AND ci.role_id=1;,192",168.0703398019582,192,1.0211728513240814,0,0.0
145,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1961 AND t.phonetic_code>6245 AND t.series_years<437 AND ci.role_id=1;,949",4579.859966739098,949,0.7904339581727982,0,0.0
146,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=14160 AND t.production_year<2000 AND t.series_years<1053 AND ci.role_id=4;,2",1.0,2,0.7915166206657887,0,0.0
147,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1993 AND t.phonetic_code<20328 AND t.series_years<526 AND ci.role_id>1;,20997",6723.013217972952,20997,0.9076520800590515,0,0.0
148,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1964 AND t.series_years>143 AND t.phonetic_code=761 AND ci.role_id=1;,2",45.314663464034226,2,0.7809232920408249,0,0.0
149,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<813 AND t.production_year>2002 AND t.phonetic_code<7336 AND ci.role_id<2;,131",7282.057014078858,131,0.7821689359843731,0,0.0
150,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>656 AND t.production_year<2010 AND t.phonetic_code>4392 AND ci.role_id>1;,355468",299901.3477621804,355468,1.3134852051734924,0,0.0
151,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=562 AND t.production_year<2005 AND t.phonetic_code<11365 AND ci.role_id>1;,5",6.394931052562506,5,1.1736229062080383,0,0.0
152,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1968 AND t.series_years<1237 AND t.phonetic_code>10547 AND ci.role_id>1;,97496",66705.57394729117,97496,1.1643138714134693,0,0.0
153,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>5892 AND t.series_years>1220 AND t.production_year>2004 AND ci.role_id<2;,50391",65735.80910054114,50391,1.3303258456289768,0,0.0
154,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<762 AND t.production_year>2010 AND t.phonetic_code>8829 AND ci.role_id=1;,70",2729.0934751093077,70,1.1679306626319885,0,0.0
155,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>241 AND t.phonetic_code=18960 AND t.production_year=2011 AND ci.role_id>1;,38",1.0,38,1.174767967313528,0,0.0
156,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1999 AND t.phonetic_code>6257 AND t.series_years>633 AND ci.role_id=2;,55120",72331.15159045471,55120,1.291520893573761,0,0.0
157,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3199 AND t.series_years<128 AND t.production_year<1970 AND ci.role_id>2;,160",29.489035889011866,160,1.3188226148486137,0,0.0
158,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=1976 AND t.series_years>153 AND t.phonetic_code>17575 AND ci.role_id=2;,216",99.91510207429785,216,2.670463640242815,0,0.0
159,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.phonetic_code<5244 AND t.series_years>542 AND ci.role_id=1;,65841",59464.29083294535,65841,1.4778119511902332,0,0.0
160,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<20686 AND t.series_years>282 AND t.production_year<1960 AND ci.role_id=1;,2566",20628.08247332219,2566,1.404081005603075,0,0.0
161,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2005 AND t.phonetic_code<3696 AND t.series_years<553 AND ci.role_id>1;,8",3308.819803372996,8,0.8301311172544956,0,0.0
162,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=12193 AND t.production_year<2012 AND t.series_years>100 AND ci.role_id=1;,34",1.0,34,0.8530402556061745,0,0.0
163,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1997 AND t.phonetic_code<11135 AND t.series_years<879 AND ci.role_id>4;,11133",7944.676507852834,11133,0.8715381845831871,0,0.0
164,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<5555 AND t.production_year>2002 AND t.series_years<655 AND ci.role_id>1;,9",7366.290120510864,9,0.8833613246679306,0,0.0
165,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2008 AND t.phonetic_code>20811 AND t.series_years>670 AND ci.role_id>1;,688",606.6729160453103,688,0.9576021693646908,0,0.0
166,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<11763 AND t.series_years=1086 AND t.production_year<2009 AND ci.role_id=1;,27",39.80920093625897,27,1.0410016402602196,0,0.0
167,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1995 AND t.series_years>922 AND t.phonetic_code<5517 AND ci.role_id=1;,48302",51062.69935505075,48302,1.213467214256525,0,0.0
168,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2010 AND t.series_years>752 AND t.phonetic_code<16037 AND ci.role_id=2;,10313",21668.94130590014,10313,1.196281984448433,0,0.0
169,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<16821 AND t.production_year<1998 AND t.series_years>732 AND ci.role_id=4;,21465",18193.228913021478,21465,1.1913850903511047,0,0.0
170,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=8979 AND t.series_years>127 AND t.production_year>1970 AND ci.role_id>2;,6",1.0,6,1.2375619262456894,0,0.0
171,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<17236 AND t.production_year<2011 AND t.series_years<128 AND ci.role_id>1;,1185",1085.920741191361,1185,1.359372865408659,0,0.0
172,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>614 AND t.phonetic_code>17009 AND t.production_year<2012 AND ci.role_id<2;,46492",32931.35541141675,46492,1.333214808255434,0,0.0
173,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2006 AND t.series_years<550 AND t.phonetic_code<239 AND ci.role_id<2;,727",163.89051630807032,727,1.3712630607187748,0,0.0
174,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2008 AND t.series_years=1060 AND t.phonetic_code<1844 AND ci.role_id<4;,77",43.334224053488676,77,1.3591642491519451,0,0.0
175,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>16061 AND t.series_years<230 AND t.production_year>1994 AND ci.role_id>1;,14",633.3716019972359,14,1.318325288593769,0,0.0
176,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1998 AND t.series_years>707 AND t.phonetic_code>794 AND ci.role_id=2;,83375",99400.49743598912,83375,1.3314448297023773,0,0.0
177,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2012 AND t.series_years>1126 AND t.phonetic_code<10185 AND ci.role_id>2;,4565",5442.616935064968,4565,1.4262767508625984,0,0.0
178,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>1179 AND t.production_year>1956 AND t.phonetic_code=9945 AND ci.role_id<2;,16",1.0,16,1.273919828236103,0,0.0
179,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<810 AND t.phonetic_code<5580 AND t.production_year>2002 AND ci.role_id=1;,88",5850.055699388051,88,0.8061672560870647,0,0.0
180,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>130 AND t.production_year>2011 AND t.phonetic_code>71 AND ci.role_id>1;,37488",54859.4372875418,37488,0.7978761568665504,0,0.0
181,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<837 AND t.series_years>849 AND t.production_year=2010 AND ci.role_id>1;,1246",1675.3584871900634,1246,0.7973210886120796,0,0.0
182,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1215 AND t.production_year<1990 AND t.phonetic_code>16706 AND ci.role_id=1;,21692",3794.207869204515,21692,0.8055181242525578,0,0.0
183,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<314 AND t.production_year=1993 AND t.phonetic_code<2816 AND ci.role_id=1;,43",13.904155048769526,43,0.933316070586443,0,0.0
184,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1993 AND t.phonetic_code<18237 AND t.series_years>335 AND ci.role_id=1;,91084",77902.7344832967,91084,0.8090799674391747,0,0.0
185,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>14447 AND t.production_year>2010 AND t.series_years>887 AND ci.role_id<2;,6292",9774.470697041055,6292,1.3766083866357803,0,0.0
186,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<11922 AND t.production_year=2007 AND t.series_years<993 AND ci.role_id>2;,5",2744.4185847157,5,1.154573168605566,0,0.0
187,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.series_years>902 AND t.phonetic_code>20591 AND ci.role_id>1;,5071",4328.65689654093,5071,1.1697490699589252,0,0.0
188,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=11399 AND t.production_year<2011 AND t.series_years>618 AND ci.role_id=4;,8",1.0,8,1.1786366812884808,0,0.0
189,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>924 AND t.phonetic_code>17172 AND t.production_year<2004 AND ci.role_id<2;,23345",14071.161260369547,23345,1.3661747798323631,0,0.0
190,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>3471 AND t.production_year>1999 AND t.series_years>517 AND ci.role_id=1;,96408",142580.91190856832,96408,1.3411939144134521,0,0.0
191,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3623 AND t.series_years>1117 AND t.production_year>2011 AND ci.role_id>1;,9811",10076.477312705965,9811,1.330146100372076,0,0.0
192,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>1804 AND t.production_year<2008 AND t.series_years=124 AND ci.role_id=2;,9",7.303180261413631,9,1.206682063639164,0,0.0
193,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>7063 AND t.series_years=603 AND t.production_year<2010 AND ci.role_id=2;,24",14.302147980684918,24,1.410461962223053,0,0.0
194,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<18304 AND t.series_years>1103 AND t.production_year<2012 AND ci.role_id=1;,153841",192538.2063736835,153841,1.3853772543370724,0,0.0
195,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>901 AND t.phonetic_code<1515 AND t.production_year>2012 AND ci.role_id=1;,439",749.4468736682162,439,1.407064963132143,0,0.0
196,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2010 AND t.phonetic_code<3895 AND t.series_years>286 AND ci.role_id>4;,49868",47825.87595903469,49868,1.217592041939497,0,0.0
197,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.series_years>1156 AND t.phonetic_code=13156 AND ci.role_id>1;,7",1.0,7,1.3530631549656391,0,0.0
198,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2009 AND t.phonetic_code>6715 AND t.series_years<1223 AND ci.role_id<4;,120",31604.944230569647,120,0.8739279583096504,0,0.0
199,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<947 AND t.production_year<2010 AND t.phonetic_code=7051 AND ci.role_id<2;,13",5.492306329165753,13,0.845134723931551,0,0.0
200,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>17319 AND t.production_year=2009 AND t.series_years>941 AND ci.role_id=2;,872",1059.503650659552,872,1.2102378532290459,0,0.0
201,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<5364 AND t.series_years>593 AND t.production_year<1999 AND ci.role_id=2;,23818",18054.2534940562,23818,0.9920839220285416,0,0.0
202,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<707 AND t.phonetic_code=17185 AND t.production_year<2009 AND ci.role_id>1;,12",1.0,12,0.8600759319961071,0,0.0
203,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>857 AND t.production_year=2010 AND t.phonetic_code>6782 AND ci.role_id>1;,13537",20192.526239244857,13537,1.3607721775770187,0,0.0
204,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<106 AND t.production_year>1995 AND t.phonetic_code<9347 AND ci.role_id>2;,9",188.92116746747934,9,1.2387069873511791,0,0.0
205,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=16031 AND t.series_years>187 AND t.production_year<1992 AND ci.role_id>2;,1",1.0,1,1.2470209039747715,0,0.0
206,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1954 AND t.series_years>182 AND t.phonetic_code<10614 AND ci.role_id=1;,140574",189781.2535295964,140574,1.2355861254036427,0,0.0
207,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=10439 AND t.series_years<982 AND t.production_year<1988 AND ci.role_id=1;,17",1.0,17,1.395439263433218,0,0.0
208,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2004 AND t.series_years>431 AND t.phonetic_code>16372 AND ci.role_id=2;,1964",1065.7896731142077,1964,1.2517720460891724,0,0.0
209,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2005 AND t.series_years<961 AND t.phonetic_code<17215 AND ci.role_id>4;,13",15648.514633100633,13,1.3620243407785892,0,0.0
210,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<18305 AND t.production_year=1985 AND t.series_years<772 AND ci.role_id=1;,133",237.81205803687362,133,1.3273120857775211,0,0.0
211,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4452 AND t.production_year<1994 AND t.series_years<985 AND ci.role_id=1;,51647",11455.373622156976,51647,1.332141924649477,0,0.0
212,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2011 AND t.phonetic_code<13984 AND t.series_years>1071 AND ci.role_id>2;,19752",22881.285271620098,19752,1.2953751720488071,0,0.0
213,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<14575 AND t.series_years>636 AND t.production_year>1953 AND ci.role_id>2;,277340",276427.8172042639,277340,1.3384758494794369,0,0.0
214,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>13485 AND t.production_year<2011 AND t.series_years=726 AND ci.role_id>1;,2",4.975817786261637,2,1.2795822694897652,0,0.0
215,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1013 AND t.phonetic_code=17321 AND t.production_year<2006 AND ci.role_id>1;,12",1.0,12,1.172141171991825,0,0.0
216,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2009 AND t.series_years>733 AND t.phonetic_code=6203 AND ci.role_id<2;,3",4.991389911970915,3,0.7773060351610184,0,0.0
217,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3486 AND t.series_years<1262 AND t.production_year=2001 AND ci.role_id>1;,2",1285.3320567016733,2,0.7617287337779999,0,0.0
218,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<303 AND t.production_year<1970 AND t.phonetic_code<16274 AND ci.role_id>4;,1238",385.6214781729977,1238,0.7675089873373508,0,0.0
219,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.phonetic_code<18280 AND t.series_years<730 AND ci.role_id<2;,152",1692.8353128834144,152,0.8765370585024357,0,0.0
220,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=3635 AND t.production_year<2007 AND t.series_years>1011 AND ci.role_id<4;,153",63.58929668608918,153,0.7740273140370846,0,0.0
221,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<18335 AND t.production_year<2007 AND t.series_years=1186 AND ci.role_id<2;,22",9.026938688630441,22,0.7845177315175533,0,0.0
222,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=260 AND t.phonetic_code<10389 AND t.production_year<2011 AND ci.role_id=2;,15",4.370513099045868,15,1.2151296250522137,0,0.0
223,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1955 AND t.series_years>212 AND t.phonetic_code<2495 AND ci.role_id>2;,69264",61128.57723011916,69264,1.1075753718614578,0,0.0
224,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.series_years>494 AND t.phonetic_code<3632 AND ci.role_id>1;,116486",95505.85602801999,116486,0.7772939279675484,0,0.0
225,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>163 AND t.phonetic_code<2690 AND t.production_year>2009 AND ci.role_id>1;,15696",23492.137235344107,15696,0.886731781065464,0,0.0
226,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.series_years<132 AND t.phonetic_code>1767 AND ci.role_id>2;,1",63.56806465331831,1,0.7844832725822926,0,0.0
227,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2007 AND t.phonetic_code<6675 AND t.series_years>535 AND ci.role_id=2;,1961",2525.693299147368,1961,0.7834886200726032,0,0.0
228,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1954 AND t.series_years>886 AND t.phonetic_code>6250 AND ci.role_id=1;,150069",167553.12783049513,150069,0.7956116460263729,0,0.0
229,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1964 AND t.phonetic_code<17789 AND t.series_years>1078 AND ci.role_id>1;,422608",366306.6776251771,422608,0.7878546603024006,0,0.0
230,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>2978 AND t.series_years>1220 AND t.production_year<2012 AND ci.role_id=1;,109707",141997.28654723265,109707,0.7841270416975021,0,0.0
231,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>12021 AND t.series_years<784 AND t.production_year>1959 AND ci.role_id=2;,7821",5058.921136548854,7821,0.8943327702581882,0,0.0
232,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>2236 AND t.series_years>1058 AND t.production_year>2010 AND ci.role_id=1;,17390",33705.947744026475,17390,0.7984419353306293,0,0.0
233,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>2599 AND t.series_years<228 AND t.production_year>1956 AND ci.role_id=1;,352",2250.227160627475,352,0.7872190326452255,0,0.0
234,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.phonetic_code<21712 AND t.series_years=1149 AND ci.role_id=2;,124",108.70211251733079,124,0.803094357252121,0,0.0
235,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<1513 AND t.series_years>379 AND t.production_year>1999 AND ci.role_id>1;,35053",33083.23019255254,35053,0.7812981493771076,0,0.0
236,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2012 AND t.phonetic_code>14216 AND t.series_years<608 AND ci.role_id=2;,3884",2100.636379457178,3884,0.7824981585144997,0,0.0
237,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<662 AND t.phonetic_code>22941 AND t.production_year<1990 AND ci.role_id=1;,47",8.619686682826476,47,0.8921762928366661,0,0.0
238,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2006 AND t.phonetic_code<10340 AND t.series_years>349 AND ci.role_id>2;,56409",100597.14889367629,56409,0.7884339429438114,0,0.0
239,"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1160 AND t.production_year<2012 AND t.phonetic_code=19415 AND ci.role_id>2;,13",1.0,13,0.7898146286606789,0,0.0
